project_name,approach,provider,model_name,prompt_template,run_id,metric_group,metric_name,metric_value
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,raw_declared_communication_count,10.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,declared_communication_count,10.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,duplicate_communication_count,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,valid_communication_count,10.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,invalid_communication_target_count,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,self_communication_count,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,communication_density,0.8333333333333334
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,average_outgoing_communications,2.5
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,max_outgoing_communications,3.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,average_incoming_communications,2.5
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,max_incoming_communications,3.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,isolated_services_count,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,isolated_services_ratio,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,reciprocal_communication_pair_count,5.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,reciprocity_ratio,1.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,total_responsibility_word_count,69.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,average_responsibility_word_count,17.25
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,responsibility_word_count_stddev,3.418698582794336
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,min_responsibility_word_count,14.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,max_responsibility_word_count,23.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,short_responsibility_count,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,short_responsibility_ratio,0.0
cargo-tracker,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,average_responsibility_token_jaccard,0.09603568474536217
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,service_count,4.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,unique_service_count,4.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,duplicate_service_name_count,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,malformed_service_row_count,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,raw_declared_communication_count,10.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,declared_communication_count,10.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,duplicate_communication_count,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,valid_communication_count,10.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,invalid_communication_target_count,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,self_communication_count,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,communication_density,0.8333333333333334
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,average_outgoing_communications,2.5
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,max_outgoing_communications,3.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,average_incoming_communications,2.5
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,max_incoming_communications,3.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,isolated_services_count,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,isolated_services_ratio,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,reciprocal_communication_pair_count,5.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,reciprocity_ratio,1.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,total_responsibility_word_count,70.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,average_responsibility_word_count,17.5
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,responsibility_word_count_stddev,0.8660254037844386
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,min_responsibility_word_count,16.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,max_responsibility_word_count,18.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,short_responsibility_count,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,short_responsibility_ratio,0.0
cargo-tracker,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,average_responsibility_token_jaccard,0.14819178373776073
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,service_count,3.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,unique_service_count,3.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,duplicate_service_name_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,malformed_service_row_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,raw_declared_communication_count,6.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,declared_communication_count,6.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,duplicate_communication_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,valid_communication_count,6.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,invalid_communication_target_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,self_communication_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,communication_density,1.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,average_outgoing_communications,2.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,max_outgoing_communications,2.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,average_incoming_communications,2.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,max_incoming_communications,2.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,isolated_services_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,isolated_services_ratio,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,reciprocal_communication_pair_count,3.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,reciprocity_ratio,1.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,total_responsibility_word_count,89.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,average_responsibility_word_count,29.666666666666668
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,responsibility_word_count_stddev,0.9428090415820634
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,min_responsibility_word_count,29.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,max_responsibility_word_count,31.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,short_responsibility_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,short_responsibility_ratio,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,average_responsibility_token_jaccard,0.05895101434933201
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,service_count,3.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,unique_service_count,3.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,duplicate_service_name_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,malformed_service_row_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,raw_declared_communication_count,6.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,declared_communication_count,6.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,duplicate_communication_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,valid_communication_count,6.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,invalid_communication_target_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,self_communication_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,communication_density,1.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,average_outgoing_communications,2.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,max_outgoing_communications,2.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,average_incoming_communications,2.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,max_incoming_communications,2.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,isolated_services_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,isolated_services_ratio,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,reciprocal_communication_pair_count,3.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,reciprocity_ratio,1.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,total_responsibility_word_count,98.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,average_responsibility_word_count,32.666666666666664
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,responsibility_word_count_stddev,3.7712361663282534
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,min_responsibility_word_count,30.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,max_responsibility_word_count,38.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,short_responsibility_count,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,short_responsibility_ratio,0.0
cargo-tracker,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,average_responsibility_token_jaccard,0.12516937669376693
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,service_count,6.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,unique_service_count,6.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,duplicate_service_name_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,malformed_service_row_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,raw_declared_communication_count,15.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,declared_communication_count,15.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,duplicate_communication_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,valid_communication_count,15.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,invalid_communication_target_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,self_communication_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,communication_density,0.5
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,average_outgoing_communications,2.5
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,max_outgoing_communications,4.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,average_incoming_communications,2.5
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,max_incoming_communications,5.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,isolated_services_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,isolated_services_ratio,0.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,reciprocal_communication_pair_count,4.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,reciprocity_ratio,0.5333333333333333
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,total_responsibility_word_count,141.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,average_responsibility_word_count,23.5
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,responsibility_word_count_stddev,2.753785273643051
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,min_responsibility_word_count,19.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,max_responsibility_word_count,27.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,short_responsibility_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,short_responsibility_ratio,0.0
daytrader7,direct,anthropic,claude-opus-4-8,few_shot,run_1,architecture,average_responsibility_token_jaccard,0.059902455851935085
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,service_count,5.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,unique_service_count,5.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,duplicate_service_name_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,malformed_service_row_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,raw_declared_communication_count,13.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,declared_communication_count,13.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,duplicate_communication_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,valid_communication_count,13.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,invalid_communication_target_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,self_communication_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,communication_density,0.65
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,average_outgoing_communications,2.6
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,max_outgoing_communications,4.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,average_incoming_communications,2.6
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,max_incoming_communications,4.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,isolated_services_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,isolated_services_ratio,0.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,reciprocal_communication_pair_count,4.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,reciprocity_ratio,0.6153846153846154
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,total_responsibility_word_count,203.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,average_responsibility_word_count,40.6
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,responsibility_word_count_stddev,6.6513156593263565
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,min_responsibility_word_count,33.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,max_responsibility_word_count,53.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,short_responsibility_count,0.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,short_responsibility_ratio,0.0
daytrader7,direct,anthropic,claude-opus-4-8,zero_shot,run_1,architecture,average_responsibility_token_jaccard,0.06886891032158435
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,service_count,6.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,unique_service_count,6.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,duplicate_service_name_count,0.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,malformed_service_row_count,0.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,raw_declared_communication_count,13.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,declared_communication_count,13.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,duplicate_communication_count,0.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,valid_communication_count,13.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,invalid_communication_target_count,0.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,self_communication_count,0.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,communication_density,0.43333333333333335
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,average_outgoing_communications,2.1666666666666665
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,max_outgoing_communications,4.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,average_incoming_communications,2.1666666666666665
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,max_incoming_communications,5.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,isolated_services_count,0.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,isolated_services_ratio,0.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,reciprocal_communication_pair_count,4.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,reciprocity_ratio,0.6153846153846154
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,total_responsibility_word_count,80.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,average_responsibility_word_count,13.333333333333334
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,responsibility_word_count_stddev,2.211083193570267
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,min_responsibility_word_count,10.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,max_responsibility_word_count,16.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,short_responsibility_count,0.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,short_responsibility_ratio,0.0
daytrader7,direct,deepseek,deepseek-chat,few_shot,run_1,architecture,average_responsibility_token_jaccard,0.06955962660386764
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,service_count,6.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,unique_service_count,6.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,duplicate_service_name_count,0.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,malformed_service_row_count,0.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,raw_declared_communication_count,14.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,declared_communication_count,14.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,duplicate_communication_count,0.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,valid_communication_count,14.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,invalid_communication_target_count,0.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,self_communication_count,0.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,communication_density,0.4666666666666667
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,average_outgoing_communications,2.3333333333333335
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,max_outgoing_communications,4.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,average_incoming_communications,2.3333333333333335
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,max_incoming_communications,5.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,isolated_services_count,0.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,isolated_services_ratio,0.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,reciprocal_communication_pair_count,4.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,reciprocity_ratio,0.5714285714285714
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,total_responsibility_word_count,75.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,average_responsibility_word_count,12.5
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,responsibility_word_count_stddev,2.5
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,min_responsibility_word_count,9.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,max_responsibility_word_count,17.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,short_responsibility_count,0.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,short_responsibility_ratio,0.0
daytrader7,direct,deepseek,deepseek-chat,zero_shot,run_1,architecture,average_responsibility_token_jaccard,0.09424254173210964
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,service_count,4.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,unique_service_count,4.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,duplicate_service_name_count,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,malformed_service_row_count,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,raw_declared_communication_count,10.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,declared_communication_count,10.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,duplicate_communication_count,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,valid_communication_count,10.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,invalid_communication_target_count,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,self_communication_count,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,communication_density,0.8333333333333334
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,average_outgoing_communications,2.5
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,max_outgoing_communications,3.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,average_incoming_communications,2.5
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,max_incoming_communications,3.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,isolated_services_count,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,isolated_services_ratio,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,reciprocal_communication_pair_count,5.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,reciprocity_ratio,1.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,total_responsibility_word_count,93.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,average_responsibility_word_count,23.25
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,responsibility_word_count_stddev,2.48746859276655
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,min_responsibility_word_count,20.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,max_responsibility_word_count,27.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,short_responsibility_count,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,short_responsibility_ratio,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,few_shot,run_1,architecture,average_responsibility_token_jaccard,0.08320974690943732
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,service_count,4.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,unique_service_count,4.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,duplicate_service_name_count,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,malformed_service_row_count,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,raw_declared_communication_count,10.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,declared_communication_count,10.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,duplicate_communication_count,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,valid_communication_count,10.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,invalid_communication_target_count,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,self_communication_count,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,communication_density,0.8333333333333334
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,average_outgoing_communications,2.5
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,max_outgoing_communications,3.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,average_incoming_communications,2.5
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,max_incoming_communications,3.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,isolated_services_count,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,isolated_services_ratio,0.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,reciprocal_communication_pair_count,5.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,reciprocity_ratio,1.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,total_responsibility_word_count,129.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,average_responsibility_word_count,32.25
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,responsibility_word_count_stddev,4.14578098794425
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,min_responsibility_word_count,28.0
daytrader7,direct,openai,gpt-5.5-2026-04-23,zero_shot,run_1,architecture,max_responsibility_word_count,39.0
